id_osc,tx_razao_social_osc,tx_nome_fantasia_osc,cd_natureza_juridica_osc,tx_nome_natureza_juridica,ano_inicio,div_cnae20_corrigido,grp_cnae20_corrigido,clas_cnae20_corrigido,tx_nome_classe_atividade_economica,sbcl_cnae_corrigido,tx_nome_subclasse_atividade_economica,tx_bairro,edmu_cd_municipio,edmu_nm_municipio,eduf_cd_uf,eduf_sg_uf,agg_tx_nome_area_atuacao,agg_tx_nome_subarea_atuacao
670416,"ASSOCIACAO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS",ANAPI,3999,Associação Privada,2002.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
670445,ASSOCIACAO DOS TECNICOS PORTUARIOS NOS SERVICOS DE FISCALIZACAO DAS OPERACOES PORTUARIAS E DAS AREAS ARRENDADAS DO,ATEPORT,3999,Associação Privada,2002.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
670482,ASSOCIACAO BALE DA CIDADE DE SANTOS,ABCS,3999,Associação Privada,2001.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
670515,CASA DE CULTO AFRO BRASILEIRO ILE ASE SOBO OBA ARIRA,ASSOCIACAO CULTURAL OBA ALAAFIN,3999,Associação Privada,2003.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,ESTUARIO,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
670574,ASSOCIACAO DESPORTIVA E CULTURAL DE CAPOEIRA CONVIVER,ASSOCIACAO DE CAPOEIRA CONVIVER,3999,Associação Privada,2002.0,,,,,,,VILA NOVA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
670633,ADM - ASSOCIACAO DE DESENVOLVIMENTO DA MULTIMODALIDADE,AGENCIA DE DESENVOLVIMENTO DA MULTIMODALIDADE,3999,Associação Privada,2006.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações empresariais e patronais
670658,LOJA MACONICA ANTONIO DOS SANTOS COSTA NR.3012,LOJA MACONICA ANTONIO DOS SANTOS COSTA NR.3012,3999,Associação Privada,2005.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VILA NOVA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos; Religião,Religião
670689,MOVIMENTO DE APOIO AOS PROTETORES DE ANIMAIS E DA NATUREZA,MAPAN,3999,Associação Privada,2004.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
670740,ASSOCIACAO BENEFICENTE WANDERERS - SOBEWAN,SOBEWAN,3999,Associação Privada,2006.0,94.0,949.0,94936.0,Atividades de organizações associativas ligadas à cultura e à arte,9493600.0,Atividades de organizações associativas ligadas à cultura e à arte,GONZAGA,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
670757,MOTO CLUBE IGUAIS,,3999,Associação Privada,2005.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
670979,ASSOCIACAO NACIONAL DE TAMBOREU,ANT,3999,Associação Privada,2010.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,BOQUEIRAO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
671046,ASSOCIACAO CIDADAO CONSCIENTE DE DESENVOLVIMENTO SOCIAL,A.C.C.,3999,Associação Privada,2009.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
671088,AGAPI - ASSOCIACAO GRUPO DE APOIO A PESSOAS IDOSAS,AGAPI - ASSOCIACAO GRUPO DE APOIO A PESSOAS IDOSAS,3999,Associação Privada,2011.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
671114,TENDA DE UMBANDA ''CABOCLO SETE MONTANHAS'',TENDA DE UMBANDA ''CABOCLO SETE MONTANHAS'',3220,Organização Religiosa,2009.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Religião,Religião
671181,ASSOCIACAO DOS APOSENTADOS E PENSIONISTAS DO SINTRAPORT,APOSINTRA,3999,Associação Privada,2011.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VILA BELMIRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
671237,INSTITUTO ENDURANCE BRASIL,ENDURANCE BRASIL,3999,Associação Privada,2011.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
671239,ASSOCIACAO DE AUTO-LOTACAO DE SANTOS - A.A.L.S.,,3999,Associação Privada,2011.0,94.0,949.0,94995.0,Atividades associativas não especificadas anteriormente,9499500.0,Atividades associativas não especificadas anteriormente,VILA MATHIAS,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
671275,ASSOCIACAO DE CONDUTORES ESCOLARES DA BAIXADA SANTISTA - ACEBS,ACEBS,3999,Associação Privada,2012.0,94.0,949.0,94995.0,Atividades associativas não especificadas anteriormente,9499500.0,Atividades associativas não especificadas anteriormente,GONZAGA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
671539,SOCIEDADE DE MELHORAMENTOS DO MORRO DO JOSE MENINO,,3999,Associação Privada,1979.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,JOSE MENINO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
671552,ASSOC DE MORADORES PRO MELHORAM DO BAIRRO DO JD CASTELO,,3999,Associação Privada,1977.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,CASTELO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
671688,CLUBE SANTISTA DE PESCA AMADORA,,3999,Associação Privada,1980.0,93.0,931.0,93123.0,"Clubes sociais, esportivos e similares",9312300.0,"Clubes sociais, esportivos e similares",CAMPO GRANDE,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
671689,ASSOCIACAO DE CAPOEIRA SENZALA,,3999,Associação Privada,1981.0,93.0,931.0,93191.0,Atividades esportivas não especificadas anteriormente,9319199.0,Outras atividades esportivas não especificadas anteriormente,CENTRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
671690,ASSOCIACAO DOS AMIGOS DA BASE AEREA DE SANTOS,,3999,Associação Privada,1982.0,94.0,941.0,94111.0,Atividades de organizações associativas patronais e empresariais,9411100.0,Atividades de organizações associativas patronais e empresariais,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
671691,TOURING CLUB DO BRASIL,,3999,Associação Privada,1967.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,CENTRO,3548500.0,Santos,35.0,SP,Outras atividades associativas; Outros,Associações de atividades não especificadas anteriormente
671730,GREMIO AMIGOS DO TAMBOREU DA ORLA SANTISTA,,3999,Associação Privada,1985.0,93.0,931.0,93123.0,"Clubes sociais, esportivos e similares",9312300.0,"Clubes sociais, esportivos e similares",PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
671732,ASSOCIACAO BENEFICENTE DOS FUNC ANOTADORES DE SANTOS,ASSOCIACAO BENEFICENTE DOS FUNCIONARIOS ANOTADORES,3999,Associação Privada,1986.0,94.0,941.0,94120.0,Atividades de organizações associativas profissionais,9412000.0,Atividades de organizações associativas profissionais,VILA MATHIAS,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
671884,IGREJA BATISTA DA ORLA,IGREJA BATISTA DA ORLA,3999,Associação Privada,1992.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,BOQUEIRAO,3548500.0,Santos,35.0,SP,Religião,Religião
672040,LIGA SANTISTA DE CAPOEIRA,LIGA SANTISTA DE CAPOEIRA,3999,Associação Privada,1990.0,93.0,931.0,93191.0,Atividades esportivas não especificadas anteriormente,9319199.0,Outras atividades esportivas não especificadas anteriormente,VILA MATIAS,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
672103,ESCOLA AMERICANA DE SANTOS,,3999,Associação Privada,1966.0,,,,,,,MOR. NOVA CINTRA,3548500.0,Santos,35.0,SP,Educação e pesquisa,Ensino fundamental
672104,ORDEM FRANCISCANA SECULAR- FRATERNIDADE DO EMBARE,,3999,Associação Privada,1970.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,EMBARE,3548500.0,Santos,35.0,SP,Religião,Religião
788921,O.N.G. ADOTE ARVORE DA AMAZONIA - ADOTRAM,,3999,Associação Privada,2001.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
788970,"PROAGE - PROJETO, ADMINISTRACAO E GERENCIAMENTO AMBIENTAL",PROAGE,3999,Associação Privada,2003.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
788982,UNIAO EM DEFESA DO MEIO-AMBIENTE - ECONSCIENTES,ASSOCIACAO ECONSCIENTES,3999,Associação Privada,2007.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
789018,AQUANTARIUM ESPACO MERCURIANOS INS,ESPACO MERCURIANOS INS,3999,Associação Privada,2010.0,,,,,,,POMPEIA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
789124,ASSOCIACAO GESTORA PARA USO E INTERACAO AMBIENTAL,AGUIA,3999,Associação Privada,2006.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
789129,ASSOCIACAO H2ORG PARA PRESERVACAO DOS RECURSOS HIDRICOS,H2ORG,3999,Associação Privada,2004.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
789178,ASSOCIACAO TUIM - PROTECAO E EDUCACAO AMBIENTAL,ASSOCIACAO TUIM,3999,Associação Privada,1999.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,EMBARE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos; Meio ambiente e proteção animal,Outros
789196,INSTITUTO CAA-OBY DE ANALISES E PROTAGONISMO SOCIO-AMBIENTAL,INSTITUTO CAA-OBY,3999,Associação Privada,2003.0,,,,,,,APARECIDA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
789211,"CENTRAL DE ORIENTACAO, DESENVOLVIMENTO E APOIO DA PESCA RESPONSAVEL",COPERE,3999,Associação Privada,2003.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais; Outros",Associações de produtores rurais
789281,"EDUCACAO, TREINAMENTO, TRANSFORMACAO E INFORMACAO DA COMUNICACAO AMBIENTAL",ETTICA,3999,Associação Privada,2002.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos; Meio ambiente e proteção animal,Outros
789288,ESCOLA DE CIDADAO,,3999,Associação Privada,2007.0,,,,,,,VILA BELMIRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
789300,FUNDACAO EDUCATIVA ALBERT SCHWEITZER - FEAS,,3069,Fundação Privada,1985.0,88.0,880.0,88006.0,Serviços de assistência social sem alojamento,8800600.0,Serviços de assistência social sem alojamento,SABOO,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
789322,HAMA MU SOCIO-AMBIENTAL E CULTURAL,,3999,Associação Privada,2006.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
789419,INSTITUTO CULTURAL APLAUSO,APLAUSO,3999,Associação Privada,2002.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Saúde,Outros serviços de saúde
789431,INSTITUTO DE AGENTES URBANOS,IAU,3999,Associação Privada,2004.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
789518,INSTITUTO KIDS,INSTITUTO KIDS,3999,Associação Privada,2007.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
790335,ELOS INTERNACIONAL DA COMUNIDADE LUSIADA,ELOS CLUBE E OU ELOS INTERNACIONAL,3999,Associação Privada,1994.0,94.0,949.0,94936.0,Atividades de organizações associativas ligadas à cultura e à arte,9493600.0,Atividades de organizações associativas ligadas à cultura e à arte,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
790431,IGREJA TABERNACULO EVANGELICO DE JESUS,CASA DA BENCAO DE DEUS,3220,Organização Religiosa,1987.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Religião,Religião
791554,ASSOCIACAO RECICLA BRASIL,ASSOCIACAO RECICLA BRASIL,3999,Associação Privada,1998.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
793024,ASSOCIACAO DE PAIS E AMIGOS DAS ESCOLAS PUBLICAS DA REGIAO METROPOLITANA DA BAIXADA SANTISTA - APAEP-BS,APAEP - S,3999,Associação Privada,1995.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
794519,SOCIEDADE RECREATIVA CULTURAL AQUARIUS,SRCA,3999,Associação Privada,1998.0,,,,,,,VILA NOVA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
794654,ASSOCIACAO CORTICOS DO CENTRO,,3999,Associação Privada,1996.0,,,,,,,VILA NOVA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
796141,ASSOCIACAO DE PESSOAS CONVIVENDO COM A AIDS,APECA,3999,Associação Privada,1992.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
797122,ASSOCIACAO DOS ADVOGADOS TRABALHISTAS DE SANTOS-AATS,AATS,3999,Associação Privada,1992.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
797130,ASSOCIACAO CULTURAL E ARTISTICA HIPOCRITA DE ARTE,CIA HIPOCRITA DE ARTE,3999,Associação Privada,1992.0,,,,,,,JOSE MENINO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
797140,CENTRO ESPIRITA MISSIONARIOS DA LUZ,,3999,Associação Privada,1993.0,,,,,,,PAQUETA,3548500.0,Santos,35.0,SP,Religião,Religião
797497,INTERPASS CLUB INTERNATIONAL VACATION PASSPORT CLUB,,3999,Associação Privada,1975.0,,,,,,,Não informado,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
797623,GREMIO SANTISTA DE NAUTICA,,3999,Associação Privada,1982.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
797749,MINISTERIO EVANGELICO IGREJA ULTIMA HORA,IGREJA DA ULTIMA HORA,3220,Organização Religiosa,1997.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Religião,Religião
797862,CAMPOS MELLO F C,,3999,Associação Privada,1971.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
797863,PARA FUTEBOL CLUBE,,3999,Associação Privada,1971.0,,,,,,,CAMPO GRANDE,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
798227,CONGREGACAO ESPIRITA IRMAO SETE FLECHAS E IRMAO RAMATIS,,3999,Associação Privada,1993.0,,,,,,,JARDIM BOM RETIRO,3548500.0,Santos,35.0,SP,Religião,Religião
798261,ARCA - ASSOCIACAO DE RELACAO CULTURAL E APERFEICOAMENTO,ASSOCIACAO DO REPARTIR CRISTAO EM AMOR,3999,Associação Privada,1998.0,,,,,,,MACUCO,3548500.0,Santos,35.0,SP,Religião,Religião
800176,GRUPO PRAIANO DE CW,GPCW,3999,Associação Privada,1982.0,,,,,,,ESTUARIO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
803801,LIGA DESPORTIVA SANTISTA - LIDESAN,LIDESAN,3999,Associação Privada,1999.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
804516,CONFEDERACAO NACIONAL DE FUTEBOL DE SALAO,ABFS,3999,Associação Privada,1996.0,,,,,,,VILA BELMIRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
804580,ASSOCIACAO DOS PILOTOS DE KART DA BAIXADA SANTISTA,APKS,3999,Associação Privada,1996.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
804606,LOJA UNIAO SANTISTA NUMERO 105,,3999,Associação Privada,1970.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
804764,APOLO ATLETICO CLUBE,,3999,Associação Privada,1991.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
805196,SOCIEDADE AMIGOS DO BOSQUE DA ORLA MODULO 19,SABOR,3999,Associação Privada,1990.0,,,,,,,BERTIOGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
805714,CENTRO ESPANHOL E REPATRIACAO DE SANTOS,,3999,Associação Privada,1966.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Cultura e recreação; Religião,Religião
805717,UNIAO CIVICA FEMININA DE SANTOS,,3999,Associação Privada,1969.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
805737,ASSOCIACAO DOS DETETIVES PARTICULARES DA B SANTISTA,ADPBS,3999,Associação Privada,1986.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,"Associações patronais, profissionais e de produtores rurais",Associações profissionais
806898,GREMIO ESTUDANTIL ANTONIO PIMENTEL,,3999,Associação Privada,1990.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
807293,GREMIO RECREATIVO TALISMA,GREMIO RECREATIVO TALISMA,3999,Associação Privada,1988.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
807621,ASSOCIACAO DOS EX. COMBATENTES DO BRASIL,ASSOCIACAO DOS EX COMBATENTES DO BRASIL,3999,Associação Privada,1965.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
807707,UNIAO DOS EXECUTIVOS DO LITORAL PAULISTA-UELPA,,3999,Associação Privada,2000.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
807734,ASSOCIACAO IRMANDADE DE SAINT GERMAIN,IRMANDADE DE SAINT GERMAIN,3999,Associação Privada,1998.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
807889,MOVIMENTO DAS DONAS DE CASA E CONSUMIDORES DE SANTOS-MDCC-SANTOS,,3999,Associação Privada,1999.0,,,,,,,JOSE MENINO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
807948,ASSOCIACAO DE JOGADORES DE RPG DA BAIXADA SANTISTA,ARKHAN,3999,Associação Privada,2000.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
808192,CIRCULO DOS AMIGOS DA TROUPE TRALHA MEDICA - CATTAM,TROUPE TRALHA,3999,Associação Privada,1998.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
808493,SOCIEDADE AMIGOS E DE MELHORAMENTOS DO BAIRRO BOQUEIRAO,,3999,Associação Privada,1991.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
809635,ASSOCIACAO APLAUSO CONTEMPORANEO,CENTRO SANTISTA DE ARTE CONTEMPORANEA,3999,Associação Privada,2001.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
810085,ASSOCIACAO SANTISTA DE FUTEBOL AMADOR - ASFA,,3999,Associação Privada,2000.0,,,,,,,MARAPE,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
810208,ASSOCIACAO METROPOLITANA DE ESPORTES RADICAIS,AMER,3999,Associação Privada,2001.0,93.0,931.0,93191.0,Atividades esportivas não especificadas anteriormente,9319199.0,Outras atividades esportivas não especificadas anteriormente,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
810256,INDEPENDENTE FUTEBOL CLUBE,,3999,Associação Privada,2001.0,,,,,,,CANELEIRA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
810526,REDE CIDADANIA,REDE CIDADANIA,3999,Associação Privada,2001.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
810943,CIRCOLO CULTURALE E SPORTIVO AMICI D'ITALIA,,3999,Associação Privada,2001.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
811106,INSTITUTO NEO MAMA DE PREVENCAO E COMBATE AO CANCER DE MAMA,INSTITUTO NEO MAMA,3069,Fundação Privada,2002.0,87.0,871.0,87115.0,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",8711504.0,Centros de apoio a pacientes com câncer e com AIDS,VILA MATHIAS,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
812067,ASSOCIACAO DE JULGADORES DE EVENTOS CULTURAIS DA BAIXADA SANTISTA E LITORAL,,3999,Associação Privada,2002.0,,,,,,,EMBARE,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
812322,COMITE PARA DEMOCRATIZACAO DA INFORMATICA DA BAIXADA SANTISTA - CDI-BAIXADA SANTISTA,CDI-BAIXADA SANTISTA,3999,Associação Privada,2002.0,,,,,,,PONTA DA PRAIA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
812533,CARITAS DIOCESANA DE SANTOS,,3999,Associação Privada,2002.0,,,,,,,MACUCO,3548500.0,Santos,35.0,SP,Religião,Religião
813451,LIGA DE DESPORTOS DE RENDIMENTO E DE BASE DA CAPITAL - VALE DO PARAIBA E LITORAL NORTE DO ESTADO DE SAO PAULO,,3999,Associação Privada,2003.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
813470,UNIAO NACIONAL DOS CONSELHOS MUNICIPAIS DE EDUCACAO - SAO PAULO,UNCME-SP,3999,Associação Privada,2003.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
814230,MINISTERIO EVANGELICO PROJETO NOVO TEMPO,,3999,Associação Privada,2003.0,,,,,,,MACUCO,3548500.0,Santos,35.0,SP,Religião,Religião
814468,IGREJA MINISTERIO EVANGELICO COLUNAS DE FOGO,,3999,Associação Privada,2003.0,94.0,949.0,94910.0,Atividades de organizações religiosas,9491000.0,Atividades de organizações religiosas ou filosóficas,AREIA BRANCA,3548500.0,Santos,35.0,SP,Religião,Religião
814720,ASSOCIACAO DOS CICLISTAS DE SANTOS,CICLOSAN,3999,Associação Privada,1998.0,,,,,,,VILA BELMIRO,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
815468,"ASSOCIACAO EVAS DE LAZER, CULTURA E QUALIDADE DE VIDA",ASSOCIACAO EVAS,3999,Associação Privada,2004.0,,,,,,,BOQUEIRAO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
817332,ASSOCIACAO PROFISSIONAL DA GUARDA PORTUARIA NOS SERVICOS DE VIGILANCIA E SEGURANCA DO PORTO ORGANIZADO DE SANTOS - APROGPORT,,3999,Associação Privada,2005.0,94.0,943.0,94308.0,Atividades de associações de defesa de direitos sociais,9430800.0,Atividades de associações de defesa de direitos sociais,VALONGO,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
817855,SOCIEDADE DE MELHORAMENTOS DO BAIRRO VILA NOVA DE SANTOS,SOMEVILAS,3999,Associação Privada,2006.0,,,,,,,VILA NOVA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
819286,ACLI - SAO PAULO,NUCLEO SANTOS,3999,Associação Privada,2005.0,,,,,,,GONZAGA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
820662,PROJETO EDUCACIONAL DE CONSCIENTIZACAO E ORIENTACAO - PROECO,PROECO,3999,Associação Privada,2007.0,,,,,,,JARDIM BOM RETIRO,3548500.0,Santos,35.0,SP,Assistência social,Assistência social
821009,CENTRO DE APOIO DE PORTADORES DE NECESSIDADES ESPECIAIS - CAPNE,CAPNE,3999,Associação Privada,2007.0,,,,,,,CANELEIRA,3548500.0,Santos,35.0,SP,Desenvolvimento e defesa de direitos,Outros
821240,GREMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA MOCIDADE AMAZONENSE,GRCESMA,3999,Associação Privada,2007.0,,,,,,,MONTE CABRAO,3548500.0,Santos,35.0,SP,Cultura e recreação,Esporte e recreação
821566,ASSOCIACAO OBREIROS DE MARTIN AFONSO,,3999,Associação Privada,2008.0,,,,,,,VILA MATHIAS,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
822190,ASSOCIACAO DOS LOJISTAS DO HOME DECOR,,3999,Associação Privada,2008.0,,,,,,,JABAQUARA,3548500.0,Santos,35.0,SP,Outras atividades associativas,Associações de atividades não especificadas anteriormente
822711,"IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM SANTOS, MINISTERIO DO BELEM",,3999,Associação Privada,2008.0,,,,,,,BOM RETIRO,3548500.0,Santos,35.0,SP,Religião,Religião
823148,GREMIO RECREATIVO CULTURAL E ESCOLA DE SAMBA MOCIDADE INDEPENDENCIA,MOCIDADE,3999,Associação Privada,2008.0,,,,,,,CENTRO,3548500.0,Santos,35.0,SP,Cultura e recreação,Cultura e arte
